date,store_id,product_id,demand,category,region,price,discount,weather,holiday,season,inventory,sold,ordered,competitor_price
2023-06-12,S005,P0015,121.41,Groceries,West,25.51,5.0,Sunny,0,Autumn,372,109,20,24.83
2023-06-13,S005,P0015,363.16,Furniture,East,63.13,10.0,Sunny,1,Autumn,482,350,146,59.53
2023-06-14,S005,P0015,333.76,Toys,East,99.27,20.0,Rainy,1,Spring,393,334,82,96.64
2023-06-15,S005,P0015,399.05,Clothing,West,21.57,0.0,Snowy,1,Autumn,473,404,23,22.22
2023-06-16,S005,P0015,373.55,Clothing,North,24.96,5.0,Sunny,1,Summer,493,368,135,28.85
2023-06-17,S005,P0015,103.1,Groceries,West,99.7,20.0,Snowy,0,Winter,295,87,153,97.37
2023-06-18,S005,P0015,49.75,Clothing,North,55.59,0.0,Rainy,0,Spring,395,30,61,51.77
2023-06-19,S005,P0015,282.61,Electronics,North,74.65,5.0,Cloudy,0,Autumn,316,282,138,78.83
2023-06-20,S005,P0015,446.48,Furniture,East,64.87,20.0,Sunny,1,Summer,492,442,119,64.77
2023-06-21,S005,P0015,210.14,Toys,North,60.52,0.0,Rainy,0,Spring,208,199,111,56.61
2023-06-22,S005,P0015,54.48,Toys,West,14.51,10.0,Cloudy,1,Spring,188,61,145,11.22
2023-06-23,S005,P0015,353.26,Electronics,North,52.84,0.0,Cloudy,1,Winter,363,349,135,48.73
2023-06-24,S005,P0015,3.13,Furniture,South,30.1,5.0,Sunny,1,Summer,69,4,41,29.52
2023-06-25,S005,P0015,1.98,Clothing,West,47.61,20.0,Sunny,0,Winter,55,10,62,46.4
2023-06-26,S005,P0015,36.22,Furniture,West,43.73,0.0,Sunny,0,Spring,126,31,54,43.84
2023-06-27,S005,P0015,99.11,Groceries,South,16.26,20.0,Cloudy,1,Winter,145,96,26,11.36
2023-06-28,S005,P0015,182.26,Groceries,South,94.59,20.0,Snowy,0,Autumn,170,170,49,93.26
2023-06-29,S005,P0015,102.63,Furniture,North,97.43,15.0,Snowy,1,Autumn,428,84,62,100.91
2023-06-30,S005,P0015,114.95,Groceries,East,20.54,5.0,Rainy,0,Autumn,112,107,150,20.01
2023-07-01,S005,P0015,110.16,Toys,West,10.76,10.0,Snowy,1,Winter,163,116,90,14.27
2023-07-02,S005,P0015,19.03,Clothing,South,37.18,15.0,Rainy,1,Autumn,186,18,149,39.65
2023-07-03,S005,P0015,160.7,Groceries,West,12.66,5.0,Sunny,1,Spring,207,160,132,15.25
2023-07-04,S005,P0015,41.75,Clothing,South,13.11,5.0,Snowy,0,Winter,422,28,198,11.42
2023-07-05,S005,P0015,309.97,Furniture,North,33.99,20.0,Cloudy,0,Spring,363,316,86,36.59
2023-07-06,S005,P0015,59.09,Clothing,North,38.72,0.0,Sunny,0,Spring,310,48,39,41.82
2023-07-07,S005,P0015,109.88,Electronics,South,83.96,0.0,Rainy,0,Autumn,309,119,155,79.15
2023-07-08,S005,P0015,381.08,Furniture,South,42.48,20.0,Sunny,0,Autumn,468,368,51,40.97
2023-07-09,S005,P0015,226.47,Electronics,West,14.1,0.0,Cloudy,0,Spring,235,227,186,10.54
2023-07-10,S005,P0015,20.71,Electronics,West,61.48,15.0,Rainy,0,Spring,207,9,110,58.68
2023-07-11,S005,P0015,215.92,Electronics,West,37.36,15.0,Snowy,1,Summer,495,197,117,36.88
2023-07-12,S005,P0015,73.79,Groceries,South,22.2,15.0,Snowy,1,Autumn,128,59,84,23.91
2023-07-13,S005,P0015,153.04,Electronics,West,13.18,10.0,Cloudy,0,Summer,457,137,100,15.48
2023-07-14,S005,P0015,175.98,Toys,West,97.41,0.0,Snowy,0,Summer,339,166,175,101.65
2023-07-15,S005,P0015,111.62,Groceries,North,59.08,15.0,Snowy,1,Spring,298,113,21,62.0
2023-07-16,S005,P0015,92.53,Furniture,North,62.6,10.0,Sunny,1,Winter,359,77,58,65.1
2023-07-17,S005,P0015,17.94,Toys,North,62.69,20.0,Cloudy,0,Summer,124,3,166,66.22
2023-07-18,S005,P0015,53.62,Furniture,South,25.97,0.0,Sunny,0,Spring,192,44,120,23.55
2023-07-19,S005,P0015,174.22,Clothing,South,47.42,15.0,Rainy,0,Summer,278,177,108,47.89
2023-07-20,S005,P0015,52.23,Toys,West,28.29,10.0,Sunny,1,Summer,222,58,70,24.19
2023-07-21,S005,P0015,147.38,Furniture,South,68.84,20.0,Snowy,0,Autumn,156,150,44,69.03
2023-07-22,S005,P0015,122.16,Toys,North,47.76,10.0,Sunny,1,Autumn,168,132,182,45.09
2023-07-23,S005,P0015,324.91,Groceries,East,12.59,5.0,Rainy,1,Winter,447,307,196,13.01
2023-07-24,S005,P0015,327.91,Clothing,West,75.35,15.0,Sunny,0,Spring,361,313,90,73.32
2023-07-25,S005,P0015,32.38,Toys,North,36.31,10.0,Rainy,1,Autumn,272,30,55,36.19
2023-07-26,S005,P0015,119.33,Clothing,North,77.38,15.0,Snowy,0,Summer,209,111,121,75.96
2023-07-27,S005,P0015,346.02,Groceries,West,77.63,5.0,Sunny,0,Spring,386,349,200,74.74
2023-07-28,S005,P0015,312.15,Toys,East,92.02,0.0,Snowy,0,Winter,441,321,20,87.87
2023-07-29,S005,P0015,311.29,Toys,North,55.8,15.0,Rainy,0,Spring,419,310,94,57.46
2023-07-30,S005,P0015,308.61,Clothing,South,38.37,0.0,Cloudy,0,Spring,387,298,41,40.72
2023-07-31,S005,P0015,223.58,Electronics,South,11.77,0.0,Cloudy,0,Autumn,316,220,75,10.34
2023-08-01,S005,P0015,275.53,Toys,West,61.9,15.0,Sunny,0,Spring,338,284,113,66.07
2023-08-02,S005,P0015,38.42,Furniture,North,91.68,5.0,Snowy,0,Spring,70,32,126,95.41
2023-08-03,S005,P0015,25.83,Toys,South,40.99,0.0,Cloudy,0,Spring,223,8,51,40.0
2023-08-04,S005,P0015,349.12,Electronics,South,47.51,20.0,Sunny,1,Winter,403,354,183,48.99
2023-08-05,S005,P0015,207.64,Electronics,East,34.05,10.0,Sunny,0,Winter,472,189,196,35.41
2023-08-06,S005,P0015,91.35,Groceries,South,64.94,0.0,Snowy,1,Summer,131,80,156,69.1
2023-08-07,S005,P0015,66.5,Clothing,East,43.31,5.0,Cloudy,0,Spring,124,59,178,46.22
2023-08-08,S005,P0015,201.78,Clothing,East,33.56,20.0,Snowy,1,Autumn,299,192,33,35.79
2023-08-09,S005,P0015,113.26,Clothing,East,52.27,10.0,Sunny,1,Autumn,251,117,78,55.06
2023-08-10,S005,P0015,109.6,Groceries,South,71.52,15.0,Sunny,0,Summer,315,97,119,76.37
2023-08-11,S005,P0015,15.16,Electronics,North,28.09,5.0,Cloudy,0,Winter,141,6,189,26.29
2023-08-12,S005,P0015,49.37,Electronics,North,77.51,20.0,Cloudy,1,Summer,229,35,49,76.94
2023-08-13,S005,P0015,141.83,Toys,East,20.69,0.0,Sunny,1,Summer,224,124,122,15.98
2023-08-14,S005,P0015,440.08,Toys,South,99.64,10.0,Snowy,0,Spring,451,430,181,98.18
2023-08-15,S005,P0015,124.48,Clothing,East,32.21,5.0,Rainy,0,Winter,394,108,118,31.35
2023-08-16,S005,P0015,280.0,Groceries,East,86.41,15.0,Sunny,0,Spring,322,272,195,87.28
2023-08-17,S005,P0015,72.31,Electronics,East,65.02,10.0,Cloudy,1,Winter,148,74,194,64.95
2023-08-18,S005,P0015,60.2,Groceries,South,37.65,20.0,Rainy,1,Winter,222,41,129,34.8
2023-08-19,S005,P0015,91.21,Furniture,West,82.66,5.0,Cloudy,0,Winter,184,97,54,81.48
2023-08-20,S005,P0015,43.49,Toys,East,62.89,0.0,Sunny,1,Spring,132,41,76,67.77
2023-08-21,S005,P0015,34.45,Furniture,East,66.56,5.0,Snowy,0,Autumn,409,16,136,69.52
2023-08-22,S005,P0015,76.79,Toys,North,77.19,20.0,Snowy,0,Spring,218,58,106,80.78
2023-08-23,S005,P0015,103.33,Toys,North,21.05,10.0,Cloudy,1,Winter,183,112,115,18.67
2023-08-24,S005,P0015,132.11,Clothing,South,45.33,15.0,Cloudy,1,Winter,359,122,85,49.03
2023-08-25,S005,P0015,100.15,Clothing,South,23.74,10.0,Cloudy,1,Winter,416,87,117,24.28
2023-08-26,S005,P0015,361.51,Toys,North,87.91,5.0,Sunny,1,Autumn,361,352,23,92.68
2023-08-27,S005,P0015,190.88,Groceries,West,42.44,5.0,Sunny,1,Summer,237,190,98,39.42
2023-08-28,S005,P0015,83.32,Electronics,South,31.03,5.0,Cloudy,0,Spring,401,86,98,32.86
2023-08-29,S005,P0015,47.29,Clothing,South,29.16,20.0,Rainy,1,Summer,78,34,58,28.69
2023-08-30,S005,P0015,41.72,Electronics,West,22.97,0.0,Rainy,0,Spring,57,31,164,27.92
2023-08-31,S005,P0015,56.85,Groceries,South,25.13,0.0,Snowy,0,Spring,211,63,51,24.61
2023-09-01,S005,P0015,80.64,Furniture,North,58.73,10.0,Snowy,1,Summer,351,68,75,59.52
2023-09-02,S005,P0015,135.95,Electronics,South,97.41,15.0,Rainy,1,Summer,382,144,79,94.24
2023-09-03,S005,P0015,171.96,Electronics,South,25.72,0.0,Rainy,1,Winter,315,179,184,23.32
2023-09-04,S005,P0015,127.47,Groceries,North,83.02,15.0,Sunny,1,Winter,242,131,86,83.28
2023-09-05,S005,P0015,214.05,Furniture,West,92.3,15.0,Cloudy,0,Autumn,213,195,105,88.44
2023-09-06,S005,P0015,244.88,Groceries,North,38.74,10.0,Cloudy,1,Summer,346,241,63,43.16
2023-09-07,S005,P0015,293.85,Toys,West,13.03,0.0,Snowy,1,Autumn,403,300,88,13.1
2023-09-08,S005,P0015,164.98,Groceries,West,71.73,20.0,Snowy,0,Summer,286,155,146,76.09
2023-09-09,S005,P0015,30.44,Electronics,North,66.48,15.0,Sunny,0,Autumn,212,32,35,65.69
2023-09-10,S005,P0015,340.06,Furniture,East,25.23,5.0,Snowy,0,Spring,436,339,40,22.14
2023-09-11,S005,P0015,187.01,Toys,North,89.6,0.0,Snowy,1,Autumn,246,183,69,94.34
2023-09-12,S005,P0015,316.13,Electronics,East,63.51,10.0,Rainy,0,Summer,463,323,163,59.86
2023-09-13,S005,P0015,160.32,Toys,East,66.31,0.0,Cloudy,0,Summer,358,157,129,69.29
2023-09-14,S005,P0015,154.69,Toys,North,82.27,5.0,Cloudy,0,Spring,225,152,189,81.54
2023-09-15,S005,P0015,76.27,Toys,South,55.01,20.0,Snowy,0,Summer,82,74,85,52.03
2023-09-16,S005,P0015,415.86,Clothing,North,70.44,10.0,Snowy,0,Spring,491,404,69,69.16
2023-09-17,S005,P0015,146.78,Toys,North,81.33,5.0,Rainy,0,Autumn,443,156,28,84.58
2023-09-18,S005,P0015,452.05,Furniture,South,84.02,0.0,Cloudy,0,Winter,469,446,87,85.99
2023-09-19,S005,P0015,201.9,Electronics,East,24.61,15.0,Snowy,0,Winter,477,200,181,23.09
2023-09-20,S005,P0015,60.28,Toys,East,72.07,10.0,Snowy,1,Winter,156,47,60,68.69
2023-09-21,S005,P0015,150.83,Electronics,East,69.43,0.0,Cloudy,0,Summer,452,151,115,69.17
2023-09-22,S005,P0015,26.52,Electronics,West,25.52,0.0,Sunny,1,Autumn,218,15,25,29.59
2023-09-23,S005,P0015,66.54,Groceries,South,54.68,15.0,Rainy,0,Autumn,234,69,94,57.87
2023-09-24,S005,P0015,96.94,Furniture,East,24.82,0.0,Rainy,1,Winter,309,92,76,24.56
2023-09-25,S005,P0015,92.99,Groceries,East,92.08,10.0,Snowy,1,Autumn,116,83,160,95.56
2023-09-26,S005,P0015,94.57,Toys,North,36.79,0.0,Snowy,1,Autumn,149,82,41,35.28
2023-09-27,S005,P0015,34.8,Groceries,West,55.42,10.0,Sunny,0,Spring,87,24,107,59.0
2023-09-28,S005,P0015,44.15,Electronics,South,42.01,10.0,Sunny,1,Summer,311,53,94,39.82
2023-09-29,S005,P0015,425.74,Electronics,South,34.89,5.0,Sunny,0,Winter,486,406,168,35.62
2023-09-30,S005,P0015,27.44,Toys,East,67.42,5.0,Snowy,1,Autumn,57,14,30,70.49
2023-10-01,S005,P0015,103.18,Clothing,West,41.16,15.0,Sunny,0,Autumn,247,87,138,44.56
2023-10-02,S005,P0015,372.96,Toys,South,48.83,10.0,Rainy,1,Autumn,434,375,74,47.56
2023-10-03,S005,P0015,247.14,Furniture,East,23.79,20.0,Cloudy,0,Winter,403,245,54,25.07
2023-10-04,S005,P0015,80.28,Furniture,North,14.73,15.0,Snowy,1,Autumn,331,89,190,15.26
2023-10-05,S005,P0015,37.09,Electronics,East,78.53,5.0,Snowy,0,Summer,57,25,22,73.58
2023-10-06,S005,P0015,297.55,Clothing,East,25.29,5.0,Cloudy,1,Autumn,445,305,166,27.41
2023-10-07,S005,P0015,114.98,Groceries,East,94.58,5.0,Rainy,0,Autumn,197,99,106,92.88
2023-10-08,S005,P0015,186.01,Toys,South,56.01,5.0,Rainy,0,Winter,385,179,40,54.91
2023-10-09,S005,P0015,199.74,Groceries,South,45.07,15.0,Rainy,1,Winter,273,194,170,43.54
2023-10-10,S005,P0015,190.08,Groceries,South,96.33,15.0,Snowy,1,Winter,324,183,71,93.81
2023-10-11,S005,P0015,13.04,Groceries,North,62.88,15.0,Rainy,0,Summer,466,13,166,59.52
2023-10-12,S005,P0015,98.92,Toys,East,37.77,20.0,Cloudy,0,Winter,373,108,173,38.57
2023-10-13,S005,P0015,135.27,Clothing,North,72.97,10.0,Rainy,1,Summer,183,117,178,76.97
2023-10-14,S005,P0015,6.97,Toys,South,93.39,0.0,Snowy,1,Spring,270,6,32,97.98
2023-10-15,S005,P0015,115.85,Furniture,North,60.65,10.0,Cloudy,0,Summer,135,103,148,56.16
2023-10-16,S005,P0015,150.05,Groceries,South,56.34,20.0,Cloudy,1,Winter,436,160,151,59.06
2023-10-17,S005,P0015,63.85,Groceries,North,24.08,15.0,Cloudy,0,Spring,238,52,194,19.9
2023-10-18,S005,P0015,69.26,Electronics,West,34.43,15.0,Cloudy,1,Winter,319,62,173,34.71
2023-10-19,S005,P0015,455.11,Furniture,East,56.68,5.0,Snowy,1,Autumn,485,461,158,57.3
2023-10-20,S005,P0015,66.81,Clothing,West,55.59,15.0,Rainy,0,Autumn,418,71,123,59.37
2023-10-21,S005,P0015,75.97,Groceries,South,49.56,20.0,Rainy,1,Autumn,485,79,108,50.19
2023-10-22,S005,P0015,248.53,Furniture,East,48.51,20.0,Sunny,1,Autumn,297,257,190,49.24
2023-10-23,S005,P0015,182.37,Toys,North,71.22,20.0,Snowy,0,Autumn,241,175,131,74.12
2023-10-24,S005,P0015,138.83,Electronics,West,23.87,0.0,Rainy,0,Autumn,274,148,188,26.14
2023-10-25,S005,P0015,148.53,Toys,East,45.31,5.0,Sunny,0,Winter,330,150,38,45.73
2023-10-26,S005,P0015,78.18,Clothing,West,28.38,15.0,Cloudy,0,Spring,132,81,102,29.19
2023-10-27,S005,P0015,141.72,Groceries,South,57.72,10.0,Rainy,1,Autumn,138,138,188,61.5
2023-10-28,S005,P0015,6.06,Furniture,South,61.16,10.0,Snowy,1,Autumn,349,14,76,59.62
2023-10-29,S005,P0015,91.28,Groceries,South,49.69,10.0,Sunny,1,Autumn,315,77,89,53.51
2023-10-30,S005,P0015,73.37,Furniture,West,95.92,5.0,Cloudy,1,Spring,72,69,118,97.38
2023-10-31,S005,P0015,72.61,Electronics,West,97.29,10.0,Snowy,0,Autumn,489,60,123,93.19
2023-11-01,S005,P0015,30.97,Clothing,West,37.99,0.0,Sunny,0,Summer,64,16,123,42.79
2023-11-02,S005,P0015,251.27,Clothing,West,94.46,20.0,Snowy,1,Summer,333,235,180,91.58
2023-11-03,S005,P0015,62.13,Furniture,North,11.69,5.0,Cloudy,0,Spring,380,71,135,12.08
2023-11-04,S005,P0015,312.43,Groceries,South,96.77,5.0,Snowy,0,Summer,488,311,111,98.29
2023-11-05,S005,P0015,33.26,Furniture,East,14.89,0.0,Rainy,1,Autumn,371,14,178,14.23
2023-11-06,S005,P0015,27.82,Electronics,East,84.76,0.0,Snowy,0,Spring,429,19,118,87.15
2023-11-07,S005,P0015,185.5,Clothing,East,92.24,0.0,Sunny,0,Autumn,289,181,167,92.61
2023-11-08,S005,P0015,172.88,Furniture,East,36.05,20.0,Snowy,0,Autumn,241,165,154,36.28
2023-11-09,S005,P0015,103.19,Furniture,West,42.97,5.0,Rainy,0,Winter,322,97,59,38.65
2023-11-10,S005,P0015,374.15,Furniture,South,21.14,0.0,Sunny,1,Winter,370,363,182,25.96
2023-11-11,S005,P0015,335.36,Clothing,North,90.86,15.0,Snowy,0,Summer,432,324,181,87.43
2023-11-12,S005,P0015,178.55,Furniture,West,44.74,5.0,Snowy,0,Winter,200,168,199,46.33
2023-11-13,S005,P0015,231.91,Toys,East,94.71,15.0,Sunny,0,Autumn,454,228,111,90.24
2023-11-14,S005,P0015,350.63,Electronics,North,25.03,15.0,Sunny,0,Spring,407,350,95,26.78
2023-11-15,S005,P0015,38.83,Toys,South,75.54,5.0,Cloudy,0,Summer,113,33,178,70.83
2023-11-16,S005,P0015,163.61,Toys,East,62.58,10.0,Snowy,0,Spring,382,166,82,63.99
2023-11-17,S005,P0015,326.35,Furniture,South,78.77,5.0,Rainy,0,Winter,413,311,144,76.35
2023-11-18,S005,P0015,147.64,Toys,East,29.51,5.0,Snowy,0,Summer,173,137,62,29.92
2023-11-19,S005,P0015,62.98,Toys,South,81.16,10.0,Cloudy,0,Spring,242,63,103,85.3
2023-11-20,S005,P0015,1.6,Furniture,North,96.37,10.0,Sunny,0,Spring,413,6,92,99.69
2023-11-21,S005,P0015,183.5,Electronics,West,73.07,15.0,Sunny,0,Summer,236,191,20,74.1
2023-11-22,S005,P0015,83.8,Groceries,South,85.11,10.0,Rainy,1,Spring,477,88,195,86.43
2023-11-23,S005,P0015,247.21,Toys,West,65.24,5.0,Snowy,0,Winter,490,235,132,62.52
2023-11-24,S005,P0015,36.1,Toys,North,64.51,5.0,Snowy,0,Winter,143,39,45,60.8
2023-11-25,S005,P0015,51.87,Groceries,West,91.74,15.0,Sunny,0,Summer,55,35,147,92.2
2023-11-26,S005,P0015,94.75,Furniture,North,49.19,20.0,Snowy,0,Autumn,100,85,134,49.65
2023-11-27,S005,P0015,34.65,Toys,East,45.67,0.0,Sunny,1,Winter,66,37,32,44.66
2023-11-28,S005,P0015,172.43,Furniture,East,18.54,20.0,Rainy,0,Winter,209,164,164,15.93
2023-11-29,S005,P0015,274.92,Clothing,North,71.14,5.0,Rainy,0,Autumn,273,263,25,68.28
2023-11-30,S005,P0015,401.29,Clothing,North,29.97,10.0,Rainy,0,Autumn,423,396,63,29.88
2023-12-01,S005,P0015,250.07,Clothing,South,90.84,10.0,Rainy,0,Winter,491,255,80,95.77
2023-12-02,S005,P0015,200.59,Toys,North,89.54,20.0,Sunny,0,Winter,315,200,44,90.2
2023-12-03,S005,P0015,14.7,Groceries,South,71.21,20.0,Snowy,0,Winter,68,7,59,74.58
2023-12-04,S005,P0015,93.19,Toys,East,87.06,0.0,Rainy,1,Autumn,139,76,42,84.16
2023-12-05,S005,P0015,62.57,Toys,North,14.92,20.0,Rainy,1,Autumn,417,64,20,17.17
2023-12-06,S005,P0015,59.21,Clothing,South,36.17,10.0,Rainy,0,Winter,82,52,107,37.32
2023-12-07,S005,P0015,79.93,Groceries,North,74.47,10.0,Snowy,0,Autumn,446,72,113,72.68
2023-12-08,S005,P0015,89.16,Groceries,North,91.11,20.0,Snowy,1,Summer,106,80,95,91.29
2023-12-09,S005,P0015,183.56,Groceries,South,22.4,15.0,Snowy,1,Autumn,271,167,150,20.59
2023-12-10,S005,P0015,91.68,Electronics,East,11.52,20.0,Sunny,1,Spring,184,84,42,6.65
2023-12-11,S005,P0015,18.2,Toys,West,80.26,15.0,Cloudy,0,Spring,375,23,137,77.87
2023-12-12,S005,P0015,19.98,Electronics,East,59.82,15.0,Cloudy,1,Winter,287,11,135,63.88
2023-12-13,S005,P0015,220.22,Furniture,North,60.41,5.0,Cloudy,0,Autumn,228,212,26,63.19
2023-12-14,S005,P0015,31.21,Furniture,East,70.41,0.0,Sunny,0,Winter,361,24,194,67.94
2023-12-15,S005,P0015,253.24,Electronics,West,93.75,20.0,Cloudy,0,Autumn,346,254,123,96.83
2023-12-16,S005,P0015,278.47,Toys,East,98.61,0.0,Rainy,1,Summer,291,262,47,97.43
2023-12-17,S005,P0015,236.21,Furniture,North,43.78,5.0,Sunny,0,Summer,228,221,56,42.02
2023-12-18,S005,P0015,23.76,Toys,West,55.59,5.0,Snowy,1,Autumn,204,6,179,60.54
2023-12-19,S005,P0015,143.05,Clothing,North,87.8,20.0,Cloudy,1,Summer,286,147,123,88.98
2023-12-20,S005,P0015,151.6,Furniture,West,51.17,10.0,Cloudy,0,Autumn,154,135,67,53.94
2023-12-21,S005,P0015,200.96,Furniture,West,12.57,20.0,Rainy,1,Autumn,459,181,196,7.58
2023-12-22,S005,P0015,206.88,Groceries,West,53.11,0.0,Cloudy,1,Autumn,216,208,170,52.08
2023-12-23,S005,P0015,318.08,Groceries,East,61.65,5.0,Rainy,0,Autumn,416,299,125,65.49
2023-12-24,S005,P0015,66.32,Clothing,West,40.01,5.0,Snowy,0,Summer,204,57,130,43.56
2023-12-25,S005,P0015,180.06,Electronics,North,20.86,5.0,Cloudy,1,Summer,265,186,57,18.36
2023-12-26,S005,P0015,34.44,Clothing,West,90.54,20.0,Rainy,1,Autumn,394,29,129,94.63
2023-12-27,S005,P0015,31.31,Furniture,West,12.79,15.0,Snowy,0,Autumn,482,39,86,12.17
2023-12-28,S005,P0015,339.59,Furniture,East,76.29,0.0,Rainy,0,Autumn,374,337,117,79.65
2023-12-29,S005,P0015,64.0,Clothing,North,56.3,10.0,Sunny,0,Winter,66,64,31,59.97
2023-12-30,S005,P0015,40.59,Toys,South,83.19,5.0,Sunny,0,Autumn,53,46,77,86.05
2023-12-31,S005,P0015,42.5,Clothing,North,95.75,10.0,Sunny,0,Autumn,194,33,62,91.05
2024-01-01,S005,P0015,336.64,Furniture,North,83.26,0.0,Sunny,0,Winter,408,323,92,80.96
2022-01-01,S005,P0016,1.85,Clothing,South,16.3,5.0,Sunny,0,Winter,71,11,32,17.98
2022-01-02,S005,P0016,432.86,Groceries,East,43.64,15.0,Cloudy,1,Autumn,487,437,106,39.13
2022-01-03,S005,P0016,25.61,Clothing,North,80.31,5.0,Cloudy,1,Spring,361,17,171,76.56
2022-01-04,S005,P0016,216.05,Electronics,North,15.19,10.0,Sunny,0,Winter,288,200,180,12.13
2022-01-05,S005,P0016,350.28,Electronics,West,58.21,20.0,Rainy,0,Spring,371,343,98,57.49
2022-01-06,S005,P0016,29.69,Clothing,South,97.79,15.0,Cloudy,0,Summer,223,15,186,102.66
2022-01-07,S005,P0016,105.03,Furniture,North,38.22,0.0,Cloudy,0,Autumn,170,111,168,41.87
2022-01-08,S005,P0016,91.65,Clothing,South,19.72,15.0,Sunny,1,Summer,101,89,162,18.2
2022-01-09,S005,P0016,215.32,Clothing,North,41.91,0.0,Snowy,1,Winter,282,222,166,46.88
2022-01-10,S005,P0016,107.56,Groceries,East,60.15,15.0,Sunny,1,Winter,407,103,90,64.52
2022-01-11,S005,P0016,19.66,Toys,North,37.75,5.0,Cloudy,1,Winter,315,6,194,39.79
2022-01-12,S005,P0016,37.92,Electronics,North,16.59,20.0,Cloudy,0,Autumn,79,40,190,15.08
2022-01-13,S005,P0016,96.99,Clothing,East,13.03,15.0,Snowy,0,Autumn,176,85,33,11.41
2022-01-14,S005,P0016,361.18,Clothing,North,14.31,5.0,Sunny,0,Autumn,355,348,37,15.75
2022-01-15,S005,P0016,261.81,Toys,South,77.83,20.0,Sunny,0,Winter,359,262,74,77.97
2022-01-16,S005,P0016,300.64,Groceries,East,16.89,5.0,Sunny,1,Spring,400,284,68,16.8
2022-01-17,S005,P0016,243.0,Electronics,West,34.7,0.0,Rainy,0,Summer,277,233,80,36.85
2022-01-18,S005,P0016,234.35,Furniture,South,67.8,5.0,Snowy,1,Winter,304,237,87,70.66
2022-01-19,S005,P0016,51.48,Groceries,South,13.45,20.0,Snowy,0,Spring,64,57,55,8.7
2022-01-20,S005,P0016,2.61,Electronics,North,64.07,0.0,Rainy,0,Autumn,63,8,105,66.23
2022-01-21,S005,P0016,70.63,Furniture,South,32.84,15.0,Cloudy,1,Autumn,104,71,197,31.97
2022-01-22,S005,P0016,60.86,Clothing,South,73.81,5.0,Sunny,1,Winter,267,49,20,78.37
2022-01-23,S005,P0016,33.44,Furniture,West,89.95,10.0,Snowy,0,Autumn,117,31,172,92.2
2022-01-24,S005,P0016,16.3,Groceries,North,63.03,5.0,Snowy,0,Summer,66,26,64,62.42
2022-01-25,S005,P0016,231.82,Clothing,South,39.78,10.0,Rainy,1,Winter,400,232,91,42.89
2022-01-26,S005,P0016,32.0,Groceries,West,69.73,15.0,Sunny,1,Spring,180,17,67,70.37
2022-01-27,S005,P0016,19.13,Furniture,West,62.55,0.0,Rainy,1,Autumn,157,21,158,62.25
2022-01-28,S005,P0016,27.95,Electronics,West,41.0,10.0,Rainy,1,Summer,91,32,147,42.53
2022-01-29,S005,P0016,137.09,Groceries,East,58.13,20.0,Rainy,0,Autumn,211,145,22,61.67
2022-01-30,S005,P0016,22.03,Electronics,South,45.78,0.0,Cloudy,0,Spring,59,12,184,45.88
2022-01-31,S005,P0016,149.9,Groceries,East,74.06,10.0,Snowy,1,Spring,483,157,158,78.02
2022-02-01,S005,P0016,388.12,Groceries,South,45.16,15.0,Snowy,1,Winter,467,371,112,49.6
2022-02-02,S005,P0016,87.34,Clothing,East,64.84,15.0,Sunny,0,Autumn,145,90,122,60.97
2022-02-03,S005,P0016,116.07,Electronics,West,52.95,20.0,Cloudy,0,Summer,415,123,166,56.81
2022-02-04,S005,P0016,49.26,Groceries,East,55.54,0.0,Cloudy,1,Winter,149,47,122,59.25
2022-02-05,S005,P0016,190.57,Groceries,West,11.1,10.0,Rainy,0,Summer,404,184,65,15.33
2022-02-06,S005,P0016,83.34,Electronics,East,32.65,15.0,Rainy,1,Autumn,174,78,194,34.87
2022-02-07,S005,P0016,16.28,Clothing,East,45.41,20.0,Cloudy,0,Spring,238,7,90,47.96
2022-02-08,S005,P0016,148.16,Groceries,South,27.92,15.0,Cloudy,0,Autumn,299,136,48,28.42
2022-02-09,S005,P0016,266.51,Furniture,South,79.17,20.0,Snowy,0,Summer,392,256,163,81.84
2022-02-10,S005,P0016,221.5,Furniture,North,67.06,5.0,Rainy,0,Summer,302,220,69,63.63
2022-02-11,S005,P0016,37.67,Groceries,East,26.36,20.0,Rainy,0,Summer,152,35,93,24.54
2022-02-12,S005,P0016,33.66,Clothing,West,64.77,15.0,Rainy,0,Winter,78,14,170,62.54
2022-02-13,S005,P0016,142.43,Electronics,East,25.72,15.0,Sunny,0,Autumn,218,140,148,24.99
2022-02-14,S005,P0016,162.24,Clothing,North,21.08,5.0,Cloudy,1,Spring,328,166,168,24.4
2022-02-15,S005,P0016,372.73,Toys,East,49.03,10.0,Sunny,1,Summer,413,382,33,45.22
2022-02-16,S005,P0016,202.02,Groceries,West,37.84,0.0,Cloudy,1,Summer,293,187,30,36.92
2022-02-17,S005,P0016,6.28,Groceries,West,16.78,5.0,Rainy,1,Winter,303,12,177,18.2
2022-02-18,S005,P0016,121.0,Clothing,East,96.55,15.0,Rainy,1,Winter,273,102,73,94.28
2022-02-19,S005,P0016,83.96,Toys,North,39.53,20.0,Cloudy,1,Spring,160,68,118,41.15
2022-02-20,S005,P0016,283.75,Clothing,North,92.03,0.0,Rainy,1,Spring,424,269,55,87.43
2022-02-21,S005,P0016,11.26,Clothing,East,91.02,20.0,Rainy,1,Summer,460,8,121,86.62
